Reference genome	Start	End	Core gene
NC_007530	2796729	2798483	GBAA_RS14890
NC_007530	2798853	2800019	GBAA_RS14895
NC_007530	2800278	2800784	GBAA_RS14900
NC_007530	2801726	2802835	GBAA_RS14910
NC_007530	2802832	2803764	GBAA_RS14915
NC_007530	2803912	2804205	GBAA_RS14920
NC_007530	2804244	2804810	GBAA_RS14925
NC_007530	2804829	2805257	GBAA_RS14930
NC_007530	2807512	2808156	GBAA_RS14940
NC_007530	2808178	2808645	GBAA_RS14945
NC_007530	2809010	2809303	GBAA_RS14950
NC_007530	2809938	2810810	GBAA_RS14960
NC_007530	2811666	2812688	GBAA_RS14970
NC_007530	2812874	2813545	GBAA_RS14975
NC_007530	2814813	2815898	GBAA_RS14985
NC_007530	2815964	2816332	GBAA_RS14990
NC_007530	2816539	2817486	GBAA_RS14995
NC_007530	2817511	2818401	GBAA_RS15000
NC_007530	2818450	2818920	GBAA_RS15005
NC_007530	2818938	2819345	GBAA_RS15010
NC_007530	2819442	2819909	GBAA_RS15015
NC_007530	2819928	2820839	GBAA_RS15020
NC_007530	2820965	2822407	GBAA_RS15025
NC_007530	2823006	2823320	GBAA_RS15035
NC_007530	2823539	2824411	GBAA_RS15040
NC_007530	2824730	2825731	GBAA_RS15045
NC_007530	2825728	2826399	GBAA_RS15050
NC_007530	2826434	2827381	GBAA_RS15055
NC_007530	2827526	2828350	GBAA_RS15060
NC_007530	2828479	2829150	GBAA_RS15065
NC_007530	2829364	2830107	GBAA_RS15070
NC_007530	2830121	2831047	GBAA_RS15075
NC_007530	2831062	2831859	GBAA_RS15080
NC_007530	2831958	2832968	GBAA_RS15085
NC_007530	2832989	2833450	GBAA_RS15090
NC_007530	2834078	2835544	GBAA_RS15095
NC_007530	2835658	2835963	GBAA_RS15100
NC_007530	2836832	2837323	GBAA_RS15110
NC_007530	2838333	2838515	GBAA_RS15120
NC_007530	2838738	2839217	GBAA_RS15130
NC_007530	2839462	2840094	GBAA_RS15135
NC_007530	2840128	2840649	GBAA_RS15140
NC_007530	2843174	2843755	GBAA_RS15150
NC_007530	2843811	2844539	GBAA_RS15155
NC_007530	2844615	2845262	GBAA_RS15160
NC_007530	2847177	2848139	GBAA_RS15175
NC_007530	2848141	2848836	GBAA_RS15180
NC_007530	2849666	2850628	GBAA_RS15190
NC_007530	2851347	2852099	GBAA_RS15200
NC_007530	2852358	2852909	GBAA_RS15205
NC_007530	2852933	2853610	GBAA_RS15210
NC_007530	2853925	2855055	GBAA_RS15215
NC_007530	2855259	2855963	GBAA_RS15220
NC_007530	2856033	2856503	GBAA_RS15225
NC_007530	2856720	2857868	GBAA_RS15230
NC_007530	2858021	2858653	GBAA_RS15235
NC_007530	2860235	2861563	GBAA_RS15250
NC_007530	2861677	2862555	GBAA_RS15255
NC_007530	2862559	2863071	GBAA_RS15260
NC_007530	2863231	2863665	GBAA_RS15265
NC_007530	2863827	2865008	GBAA_RS15270
NC_007530	2868950	2869807	GBAA_RS15285
NC_007530	2870201	2871034	GBAA_RS15290
NC_007530	2871873	2872352	GBAA_RS15300
NC_007530	2872870	2873628	GBAA_RS15305
NC_007530	2876103	2876315	GBAA_RS15325
NC_007530	2878372	2879505	GBAA_RS15345
NC_007530	2880942	2881796	GBAA_RS15355
NC_007530	2883424	2884428	GBAA_RS15365
NC_007530	2884612	2884989	GBAA_RS15370
NC_007530	2886341	2887756	GBAA_RS15385
NC_007530	2888030	2889382	GBAA_RS15390
NC_007530	2889580	2890410	GBAA_RS15395
NC_007530	2890726	2891076	GBAA_RS15400
NC_007530	2891241	2892485	GBAA_RS15405
NC_007530	2900691	2901671	GBAA_RS15445
NC_007530	2904362	2905513	GBAA_RS15455
NC_007530	2905775	2906548	GBAA_RS15460
NC_007530	2906676	2907203	GBAA_RS15465
NC_007530	2907227	2908000	GBAA_RS15470
NC_007530	2910909	2912549	GBAA_RS15480
NC_007530	2912663	2913499	GBAA_RS15485
NC_007530	2913992	2914636	GBAA_RS15490
NC_007530	2914810	2915454	GBAA_RS15495
NC_007530	2915451	2916044	GBAA_RS15500
NC_007530	2918174	2919052	GBAA_RS15515
NC_007530	2921398	2922423	GBAA_RS15530
NC_007530	2922459	2922860	GBAA_RS15535
NC_007530	2922946	2923332	GBAA_RS15540
NC_007530	2924177	2924887	GBAA_RS15550
NC_007530	2924991	2925446	GBAA_RS15555
NC_007530	2925559	2926989	GBAA_RS15560
NC_007530	2927154	2927666	GBAA_RS15565
NC_007530	2927747	2930371	GBAA_RS15570
NC_007530	2930371	2931903	GBAA_RS15575
NC_007530	2932546	2932908	GBAA_RS15580
NC_007530	2933463	2934017	GBAA_RS15585
NC_007530	2934103	2935014	GBAA_RS15590
NC_007530	2935210	2936094	GBAA_RS15595
NC_007530	2937698	2938564	GBAA_RS15605
NC_007530	2938561	2939310	GBAA_RS15610
NC_007530	2939683	2940282	GBAA_RS15615
NC_007530	2940338	2941321	GBAA_RS15620
NC_007530	2941469	2941951	GBAA_RS15625
NC_007530	2942042	2942872	GBAA_RS15630
NC_007530	2943026	2943430	GBAA_RS15635
NC_007530	2943456	2944496	GBAA_RS15640
NC_007530	2944515	2944952	GBAA_RS15645
NC_007530	2945012	2945317	GBAA_RS15650
NC_007530	2945764	2946441	GBAA_RS15655
NC_007530	2946454	2947734	GBAA_RS15660
NC_007530	2949942	2950217	GBAA_RS15670
NC_007530	2951454	2951894	GBAA_RS15680
NC_007530	2951961	2953166	GBAA_RS15685
NC_007530	2953432	2955741	GBAA_RS15690
NC_007530	2955853	2956245	GBAA_RS15695
NC_007530	2956381	2956578	GBAA_RS15700
NC_007530	2957250	2957723	GBAA_RS15710
NC_007530	2957987	2958277	GBAA_RS15715
NC_007530	2958566	2959852	GBAA_RS15725
NC_007530	2960268	2962343	GBAA_RS15730
NC_007530	2963772	2964077	GBAA_RS15740
NC_007530	2964295	2964645	GBAA_RS15745
NC_007530	2964970	2965389	GBAA_RS15750
NC_007530	2965672	2968869	GBAA_RS15755
NC_007530	2969455	2970933	GBAA_RS15765
NC_007530	2971358	2971960	GBAA_RS15770
NC_007530	2979349	2979768	GBAA_RS15810
NC_007530	2979869	2980159	GBAA_RS15815
NC_007530	2980328	2981323	GBAA_RS15825
NC_007530	2985063	2985356	GBAA_RS15845
NC_007530	2985900	2987045	GBAA_RS15855
NC_007530	2987042	2988379	GBAA_RS15860
NC_007530	2989220	2990206	GBAA_RS15870
NC_007530	2990283	2991365	GBAA_RS15875
NC_007530	2992776	2993690	GBAA_RS15885
NC_007530	2995825	2996496	GBAA_RS15900
NC_007530	2996496	2997560	GBAA_RS15905
NC_007530	2997745	2998368	GBAA_RS15910
NC_007530	2999884	3001260	GBAA_RS15925
NC_007530	3001262	3001933	GBAA_RS15930
NC_007530	3002020	3002685	GBAA_RS15935
NC_007530	3002800	3003252	GBAA_RS15940
NC_007530	3003818	3004441	GBAA_RS15950
NC_007530	3004638	3005477	GBAA_RS15955
NC_007530	3005926	3007281	GBAA_RS15960
NC_007530	3007319	3008011	GBAA_RS15965
NC_007530	3008013	3009425	GBAA_RS15970
NC_007530	3009422	3010150	GBAA_RS15975
NC_007530	3010333	3011205	GBAA_RS15980
NC_007530	3011418	3012059	GBAA_RS15985
NC_007530	3012348	3013379	GBAA_RS15990
NC_007530	3014272	3014457	GBAA_RS16005
NC_007530	3015025	3015237	GBAA_RS16010
NC_007530	3015541	3016743	GBAA_RS16015
NC_007530	3016818	3017867	GBAA_RS16020
NC_007530	3017885	3018745	GBAA_RS16025
NC_007530	3020155	3021144	GBAA_RS16035
NC_007530	3021381	3022496	GBAA_RS16040
NC_007530	3024299	3024847	GBAA_RS16050
NC_007530	3025173	3025400	GBAA_RS16055
NC_007530	3026995	3027336	GBAA_RS16065
NC_007530	3027850	3029832	GBAA_RS16075
NC_007530	3032180	3032626	GBAA_RS16085
NC_007530	3032939	3034348	GBAA_RS16090
NC_007530	3035928	3038810	GBAA_RS16095
NC_007530	3041260	3041844	GBAA_RS16110
NC_007530	3042125	3042415	GBAA_RS16115
NC_007530	3042523	3042822	GBAA_RS16120
NC_007530	3043177	3044496	GBAA_RS16125
NC_007530	3044790	3045680	GBAA_RS16130
NC_007530	3045703	3046401	GBAA_RS16135
NC_007530	3047406	3047549	GBAA_RS16140
NC_007530	3047631	3048905	GBAA_RS16145
NC_007530	3048984	3051314	GBAA_RS16150
NC_007530	3051325	3052353	GBAA_RS16155
NC_007530	3052436	3053017	GBAA_RS16160
NC_007530	3053221	3053661	GBAA_RS16165
NC_007530	3053812	3055107	GBAA_RS16170
NC_007530	3056909	3058156	GBAA_RS16180
NC_007530	3058170	3059342	GBAA_RS16185
NC_007530	3059355	3060437	GBAA_RS16190
NC_007530	3060726	3060980	GBAA_RS16195
NC_007530	3061018	3062040	GBAA_RS16200
NC_007530	3062836	3063027	GBAA_RS16210
NC_007530	3063117	3064184	GBAA_RS16215
NC_007530	3064365	3064604	GBAA_RS16220
NC_007530	3064898	3065725	GBAA_RS16230
NC_007530	3066279	3068669	GBAA_RS16235
NC_007530	3068749	3069489	GBAA_RS16240
NC_007530	3071954	3072661	GBAA_RS16255
NC_007530	3072739	3073071	GBAA_RS16260
NC_007530	3073515	3074597	GBAA_RS16265
NC_007530	3074729	3075187	GBAA_RS16270
NC_007530	3077475	3078392	GBAA_RS16290
NC_007530	3078567	3078983	GBAA_RS16295
NC_007530	3078999	3080198	GBAA_RS16300
NC_007530	3080299	3081558	GBAA_RS16305
NC_007530	3083667	3083906	GBAA_RS16325
NC_007530	3084774	3085163	GBAA_RS16335
NC_007530	3085160	3085522	GBAA_RS16340
NC_007530	3085537	3086094	GBAA_RS16345
NC_007530	3086426	3087964	GBAA_RS16350
NC_007530	3088371	3089717	GBAA_RS16360
NC_007530	3089758	3090111	GBAA_RS16365
NC_007530	3090108	3090683	GBAA_RS16370
NC_007530	3090707	3091144	GBAA_RS16375
NC_007530	3091348	3091605	GBAA_RS16380
NC_007530	3091929	3092120	GBAA_RS16385
NC_007530	3092153	3092875	GBAA_RS16390
NC_007530	3093733	3095394	GBAA_RS16400
NC_007530	3096268	3097104	GBAA_RS16410
NC_007530	3099287	3099766	GBAA_RS16420
NC_007530	3099967	3101397	GBAA_RS16425
NC_007530	3101545	3102372	GBAA_RS16430
NC_007530	3102800	3103156	GBAA_RS16435
NC_007530	3103358	3104386	GBAA_RS16440
NC_007530	3104397	3105521	GBAA_RS16445
NC_007530	3105862	3106434	GBAA_RS16450
NC_007530	3107054	3107530	GBAA_RS16455
NC_007530	3107870	3109147	GBAA_RS16460
NC_007530	3109886	3110485	GBAA_RS16470
NC_007530	3110544	3110924	GBAA_RS16475
NC_007530	3111884	3112165	GBAA_RS16485
NC_007530	3112212	3113270	GBAA_RS16490
NC_007530	3113363	3114073	GBAA_RS16495
NC_007530	3115226	3116884	GBAA_RS16505
NC_007530	3117689	3117883	GBAA_RS16515
NC_007530	3118063	3118422	GBAA_RS16520
NC_007530	3119805	3120515	GBAA_RS16535
NC_007530	3120855	3121280	GBAA_RS16540
NC_007530	3121375	3122397	GBAA_RS16545
NC_007530	3122577	3123299	GBAA_RS16550
NC_007530	3123423	3124262	GBAA_RS16555
NC_007530	3124850	3125104	GBAA_RS16565
NC_007530	3125642	3126670	GBAA_RS16575
NC_007530	3126793	3127986	GBAA_RS16580
NC_007530	3128043	3128606	GBAA_RS16585
NC_007530	3133763	3134920	GBAA_RS16610
NC_007530	3134950	3136071	GBAA_RS16615
NC_007530	3136135	3136383	GBAA_RS16620
NC_007530	3136520	3136981	GBAA_RS16625
NC_007530	3137458	3138213	GBAA_RS16635
NC_007530	3138254	3138796	GBAA_RS16640
NC_007530	3138909	3140090	GBAA_RS16645
NC_007530	3140147	3141061	GBAA_RS16650
NC_007530	3141329	3141724	GBAA_RS16655
NC_007530	3141801	3142040	GBAA_RS16660
NC_007530	3142116	3142664	GBAA_RS16665
NC_007530	3142864	3143277	GBAA_RS16670
NC_007530	3145633	3146517	GBAA_RS16685
NC_007530	3146563	3147384	GBAA_RS16690
NC_007530	3147580	3147756	GBAA_RS16695
NC_007530	3147936	3149003	GBAA_RS16700
NC_007530	3149125	3150666	GBAA_RS16705
NC_007530	3150722	3152047	GBAA_RS16710
NC_007530	3152437	3153105	GBAA_RS16715
NC_007530	3153157	3154050	GBAA_RS16720
NC_007530	3156219	3157703	GBAA_RS16730
NC_007530	3158692	3159645	GBAA_RS16740
NC_007530	3159659	3160612	GBAA_RS16745
NC_007530	3160747	3160926	GBAA_RS16750
NC_007530	3161032	3162039	GBAA_RS16755
NC_007530	3162299	3163093	GBAA_RS16765
NC_007530	3163681	3165378	GBAA_RS16770
NC_007530	3165534	3167762	GBAA_RS16775
NC_007530	3168105	3168704	GBAA_RS16780
NC_007530	3169087	3170160	GBAA_RS16785
NC_007530	3171428	3172642	GBAA_RS16795
NC_007530	3173221	3173694	GBAA_RS16800
NC_007530	3173737	3174246	GBAA_RS16805
NC_007530	3174766	3175248	GBAA_RS16810
NC_007530	3175408	3176727	GBAA_RS16815
NC_007530	3180341	3180685	GBAA_RS16850
NC_007530	3182799	3183971	GBAA_RS16865
NC_007530	3184294	3184620	GBAA_RS16870
NC_007530	3184810	3185151	GBAA_RS16875
NC_007530	3185583	3186593	GBAA_RS16880
NC_007530	3186672	3187088	GBAA_RS16885
NC_007530	3187314	3188141	GBAA_RS16890
NC_007530	3188167	3188724	GBAA_RS16895
NC_007530	3188752	3189600	GBAA_RS16900
NC_007530	3189776	3189985	GBAA_RS16905
NC_007530	3190099	3190998	GBAA_RS16910
NC_007530	3191010	3191786	GBAA_RS16915
NC_007530	3191783	3192487	GBAA_RS16920
NC_007530	3192484	3193047	GBAA_RS16925
NC_007530	3195487	3195810	GBAA_RS16940
NC_007530	3197143	3198345	GBAA_RS16955
NC_007530	3198505	3198780	GBAA_RS16960
NC_007530	3208368	3208625	GBAA_RS16995
NC_007530	3210461	3210832	GBAA_RS17010
NC_007530	3211122	3211871	GBAA_RS17015
NC_007530	3211872	3212633	GBAA_RS17020
NC_007530	3212788	3213129	GBAA_RS17025
NC_007530	3213205	3213525	GBAA_RS17030
NC_007530	3213948	3215234	GBAA_RS17035
NC_007530	3215494	3216525	GBAA_RS17040
NC_007530	3216959	3217729	GBAA_RS17045
NC_007530	3217868	3218605	GBAA_RS17050
NC_007530	3218640	3218921	GBAA_RS17055
NC_007530	3219038	3219328	GBAA_RS17060
NC_007530	3219359	3219640	GBAA_RS17065
NC_007530	3219773	3219967	GBAA_RS17070
NC_007530	3220078	3221115	GBAA_RS17075
NC_007530	3221152	3221400	GBAA_RS17080
NC_007530	3221678	3222721	GBAA_RS17085
NC_007530	3222893	3223246	GBAA_RS17090
NC_007530	3223260	3223952	GBAA_RS17095
NC_007530	3224062	3224508	GBAA_RS17100
NC_007530	3224522	3224986	GBAA_RS17105
NC_007530	3225076	3225570	GBAA_RS17110
NC_007530	3225611	3226363	GBAA_RS17115
NC_007530	3229640	3230839	GBAA_RS17130
NC_007530	3231206	3231772	GBAA_RS17135
NC_007530	3231816	3232040	GBAA_RS17140
NC_007530	3232361	3232639	GBAA_RS17150
NC_007530	3234029	3234691	GBAA_RS17160
NC_007530	3234707	3235057	GBAA_RS17165
NC_007530	3235320	3236645	GBAA_RS17170
NC_007530	3236717	3236944	GBAA_RS17175
NC_007530	3238094	3238447	GBAA_RS17180
NC_007530	3238824	3239369	GBAA_RS17185
NC_007530	3239588	3240367	GBAA_RS17190
NC_007530	3240508	3241524	GBAA_RS17200
NC_007530	3241525	3242559	GBAA_RS17205
NC_007530	3242830	3243594	GBAA_RS17210
NC_007530	3243872	3244729	GBAA_RS17215
NC_007530	3244978	3246015	GBAA_RS17220
NC_007530	3246235	3246690	GBAA_RS17225
NC_007530	3246886	3247377	GBAA_RS17230
NC_007530	3247475	3247951	GBAA_RS17235
NC_007530	3247969	3248481	GBAA_RS17240
NC_007530	3249800	3250765	GBAA_RS17250
NC_007530	3250831	3251535	GBAA_RS17255
NC_007530	3251698	3252222	GBAA_RS17260
NC_007530	3252229	3254130	GBAA_RS17265
NC_007530	3258131	3259918	GBAA_RS17285
NC_007530	3259954	3261087	GBAA_RS17290
NC_007530	3261344	3261574	GBAA_RS17295
NC_007530	3261674	3262918	GBAA_RS17300
NC_007530	3263004	3263855	GBAA_RS17305
NC_007530	3264451	3265128	GBAA_RS17315
NC_007530	3265178	3266122	GBAA_RS17320
NC_007530	3267426	3268079	GBAA_RS17330
NC_007530	3270792	3271136	GBAA_RS17345
NC_007530	3271155	3272153	GBAA_RS17350
NC_007530	3272332	3273798	GBAA_RS17355
NC_007530	3275145	3275336	GBAA_RS17365
NC_007530	3275410	3276009	GBAA_RS17370
NC_007530	3276144	3276671	GBAA_RS17375
NC_007530	3276695	3277042	GBAA_RS17380
NC_007530	3277055	3278023	GBAA_RS17385
NC_007530	3279589	3279987	GBAA_RS17395
NC_007530	3280335	3281147	GBAA_RS17400
NC_007530	3281375	3282715	GBAA_RS17410
NC_007530	3283718	3284848	GBAA_RS17420
NC_007530	3284868	3287423	GBAA_RS17425
NC_007530	3287577	3288368	GBAA_RS17430
NC_007530	3288707	3291622	GBAA_RS17435
NC_007530	3291826	3292503	GBAA_RS17440
NC_007530	3292796	3293314	GBAA_RS17445
NC_007530	3293610	3294539	GBAA_RS17450
NC_007530	3294714	3295625	GBAA_RS17455
NC_007530	3295989	3296330	GBAA_RS17460
NC_007530	3297849	3298196	GBAA_RS17470
NC_007530	3302589	3302930	GBAA_RS17510
NC_007530	3303041	3303598	GBAA_RS17515
NC_007530	3310839	3311588	GBAA_RS17525
NC_007530	3311624	3312457	GBAA_RS17530
NC_007530	3312524	3314050	GBAA_RS17535
NC_007530	3315360	3316340	GBAA_RS17545
NC_007530	3316409	3317848	GBAA_RS17550
NC_007530	3317852	3318130	GBAA_RS17555
NC_007530	3318404	3319888	GBAA_RS17560
NC_007530	3319939	3320679	GBAA_RS17565
NC_007530	3320806	3320961	GBAA_RS17570
NC_007530	3323491	3324432	GBAA_RS17585
NC_007530	3324523	3324771	GBAA_RS17590
NC_007530	3324940	3325338	GBAA_RS17595
NC_007530	3325381	3325605	GBAA_RS17600
NC_007530	3325621	3326670	GBAA_RS17605
NC_007530	3326737	3326973	GBAA_RS17610
NC_007530	3327423	3328730	GBAA_RS17620
NC_007530	3328749	3329765	GBAA_RS17625
NC_007530	3330759	3331775	GBAA_RS17635
NC_007530	3331796	3332593	GBAA_RS17640
NC_007530	3332610	3332954	GBAA_RS17645
NC_007530	3333070	3333552	GBAA_RS17650
NC_007530	3338336	3339433	GBAA_RS17670
NC_007530	3339434	3340570	GBAA_RS17675
NC_007530	3340650	3340784	GBAA_RS17680
NC_007530	3344278	3346377	GBAA_RS17690
NC_007530	3346628	3346963	GBAA_RS17695
NC_007530	3347098	3347493	GBAA_RS17700
NC_007530	3350358	3352064	GBAA_RS17715
NC_007530	3356937	3357935	GBAA_RS17735
NC_007530	3359031	3359633	GBAA_RS17755
NC_007530	3359829	3360722	GBAA_RS17765
NC_007530	3360878	3361480	GBAA_RS17770
NC_007530	3361504	3362535	GBAA_RS17775
NC_007530	3362705	3365128	GBAA_RS17780
NC_007530	3365130	3367094	GBAA_RS17785
NC_007530	3367470	3367883	GBAA_RS17795
NC_007530	3369407	3370084	GBAA_RS17805
NC_007530	3372634	3373230	GBAA_RS17820
NC_007530	3373339	3373629	GBAA_RS17825
NC_007530	3373656	3374075	GBAA_RS17830
NC_007530	3374185	3375477	GBAA_RS17835
NC_007530	3375506	3375703	GBAA_RS17840
NC_007530	3375803	3375937	GBAA_RS17845
NC_007530	3375981	3376124	GBAA_RS17850
NC_007530	3376266	3377213	GBAA_RS17855
NC_007530	3377329	3377904	GBAA_RS17860
NC_007530	3378154	3378411	GBAA_RS17865
NC_007530	3378435	3380084	GBAA_RS17870
NC_007530	3380201	3382924	GBAA_RS17875
NC_007530	3383216	3383365	GBAA_RS17880
NC_007530	3383407	3384132	GBAA_RS17885
NC_007530	3384179	3384442	GBAA_RS17890
NC_007530	3384810	3385196	GBAA_RS17900
NC_007530	3385573	3385980	GBAA_RS17910
NC_007530	3386118	3387320	GBAA_RS17915
NC_007530	3387365	3387808	GBAA_RS17920
NC_007530	3387913	3388494	GBAA_RS17925
NC_007530	3389586	3391049	GBAA_RS17935
NC_007530	3394024	3394227	GBAA_RS17950
NC_007530	3394380	3395192	GBAA_RS17955
NC_007530	3395364	3395576	GBAA_RS17960
NC_007530	3395781	3397259	GBAA_RS17965
NC_007530	3397652	3398080	GBAA_RS17970
NC_007530	3398193	3398444	GBAA_RS17975
NC_007530	3398462	3398914	GBAA_RS17980
NC_007530	3398930	3399751	GBAA_RS17985
NC_007530	3399878	3400687	GBAA_RS17990
NC_007530	3400708	3401079	GBAA_RS17995
NC_007530	3401316	3402848	GBAA_RS18000
NC_007530	3402902	3403513	GBAA_RS18005
NC_007530	3403538	3404476	GBAA_RS18010
NC_007530	3408220	3409347	GBAA_RS18025
NC_007530	3409929	3410405	GBAA_RS18030
NC_007530	3411602	3412873	GBAA_RS18040
NC_007530	3414568	3416085	GBAA_RS18050
NC_007530	3416824	3417771	GBAA_RS18060
NC_007530	3417785	3418357	GBAA_RS18065
NC_007530	3418354	3418893	GBAA_RS18070
NC_007530	3419139	3419435	GBAA_RS18080
NC_007530	3419539	3419979	GBAA_RS18085
NC_007530	3420009	3421079	GBAA_RS18090
NC_007530	3421356	3421583	GBAA_RS18095
NC_007530	3421645	3421962	GBAA_RS18100
NC_007530	3428980	3429486	GBAA_RS18115
NC_007530	3429577	3430284	GBAA_RS18120
NC_007530	3430489	3431064	GBAA_RS18125
NC_007530	3431295	3432200	GBAA_RS18130
NC_007530	3432353	3432718	GBAA_RS18135
NC_007530	3432715	3433392	GBAA_RS18140
NC_007530	3433405	3433818	GBAA_RS18145
NC_007530	3433960	3434160	GBAA_RS18150
NC_007530	3435342	3435488	GBAA_RS18160
NC_007530	3437596	3438144	GBAA_RS18170
NC_007530	3438169	3439188	GBAA_RS18175
NC_007530	3439307	3441070	GBAA_RS18180
NC_007530	3446242	3447354	GBAA_RS18205
NC_007530	3447653	3448456	GBAA_RS18215
NC_007530	3448456	3449250	GBAA_RS18220
NC_007530	3449247	3450020	GBAA_RS18225
NC_007530	3450104	3451042	GBAA_RS18230
NC_007530	3452850	3453089	GBAA_RS18245
NC_007530	3453135	3453791	GBAA_RS18250
NC_007530	3453933	3454553	GBAA_RS18255
NC_007530	3454641	3455447	GBAA_RS18260
NC_007530	3455448	3455990	GBAA_RS18265
NC_007530	3458633	3458860	GBAA_RS18280
NC_007530	3459572	3459904	GBAA_RS18290
NC_007530	3462331	3462606	GBAA_RS18315
NC_007530	3462624	3464630	GBAA_RS18320
NC_007530	3464706	3467357	GBAA_RS18325
NC_007530	3468876	3471260	GBAA_RS18335
NC_007530	3471526	3472773	GBAA_RS18340
NC_007530	3472994	3473365	GBAA_RS18350
NC_007530	3473370	3473963	GBAA_RS18355
NC_007530	3473964	3474293	GBAA_RS18360
NC_007530	3474290	3474646	GBAA_RS18365
NC_007530	3474935	3475207	GBAA_RS18375
NC_007530	3475210	3475500	GBAA_RS18380
NC_007530	3475537	3476700	GBAA_RS18385
NC_007530	3477264	3478475	GBAA_RS18395
NC_007530	3478491	3480179	GBAA_RS18400
NC_007530	3480176	3480547	GBAA_RS18405
NC_007530	3480713	3481009	GBAA_RS18410
NC_007530	3481773	3482195	GBAA_RS18420
NC_007530	3482282	3482707	GBAA_RS18425
NC_007530	3482828	3483106	GBAA_RS18430
NC_007530	3488298	3488801	GBAA_RS18470
NC_007530	3489370	3489933	GBAA_RS18475
NC_007530	3492938	3493186	GBAA_RS18485
NC_007530	3494637	3494876	GBAA_RS18495
NC_007530	3495087	3495413	GBAA_RS18500
NC_007530	3495445	3495729	GBAA_RS18505
NC_007530	3496124	3496882	GBAA_RS18515
NC_007530	3498700	3499329	GBAA_RS18530
NC_007530	3499514	3500344	GBAA_RS18540
NC_007530	3501035	3501307	GBAA_RS18550
NC_007530	3501989	3502471	GBAA_RS18560
NC_007530	3502721	3503038	GBAA_RS18570
NC_007530	3503189	3503455	GBAA_RS18580
NC_007530	3503564	3504292	GBAA_RS18585
NC_007530	3504289	3504489	GBAA_RS18590
NC_007530	3504765	3505178	GBAA_RS18595
NC_007530	3505201	3505629	GBAA_RS18600
NC_007530	3505854	3506324	GBAA_RS18610
NC_007530	3506369	3506998	GBAA_RS18615
NC_007530	3507113	3508447	GBAA_RS18620
NC_007530	3508496	3508885	GBAA_RS18625
NC_007530	3509061	3510332	GBAA_RS18630
NC_007530	3511688	3512311	GBAA_RS18640
NC_007530	3512580	3513536	GBAA_RS18645
NC_007530	3513650	3514615	GBAA_RS18650
NC_007530	3516246	3516470	GBAA_RS18660
NC_007530	3517627	3517872	GBAA_RS18670
NC_007530	3517935	3518867	GBAA_RS18675
NC_007530	3521109	3522020	GBAA_RS18685
NC_007530	3522017	3522769	GBAA_RS18690
NC_007530	3524208	3524750	GBAA_RS18700
NC_007530	3525062	3525403	GBAA_RS18710
NC_007530	3525515	3526909	GBAA_RS18715
NC_007530	3527283	3528365	GBAA_RS18720
NC_007530	3528562	3529455	GBAA_RS18725
NC_007530	3529652	3530467	GBAA_RS18730
NC_007530	3533507	3533713	GBAA_RS18745
NC_007530	3533901	3534203	GBAA_RS18750
NC_007530	3534495	3534722	GBAA_RS18755
NC_007530	3535054	3535881	GBAA_RS18760
NC_007530	3535898	3536719	GBAA_RS18765
NC_007530	3536734	3537756	GBAA_RS18770
NC_007530	3540955	3541551	GBAA_RS18795
NC_007530	3542059	3542970	GBAA_RS18805
NC_007530	3544436	3545074	GBAA_RS18815
NC_007530	3545165	3545482	GBAA_RS18820
NC_007530	3545806	3546381	GBAA_RS18825
NC_007530	3546412	3547227	GBAA_RS18830
NC_007530	3547414	3547818	GBAA_RS18835
NC_007530	3548246	3550972	GBAA_RS18840
NC_007530	3551118	3552284	GBAA_RS18845
NC_007530	3552682	3553107	GBAA_RS18855
NC_007530	3553129	3553788	GBAA_RS18860
NC_007530	3553812	3554168	GBAA_RS18865
NC_007530	3554202	3555635	GBAA_RS18870
NC_007530	3555704	3556477	GBAA_RS18875
NC_007530	3557225	3557416	GBAA_RS18885
NC_007530	3557774	3558763	GBAA_RS18890
NC_007530	3561077	3561874	GBAA_RS18900
NC_007530	3562138	3563475	GBAA_RS18905
NC_007530	3563866	3565785	GBAA_RS18910
NC_007530	3565871	3568684	GBAA_RS18915
NC_007530	3569138	3569323	GBAA_RS18920
NC_007530	3569637	3570623	GBAA_RS18925
NC_007530	3570838	3572199	GBAA_RS18930
NC_007530	3572891	3573649	GBAA_RS18940
NC_007530	3573651	3574403	GBAA_RS18945
NC_007530	3574407	3575111	GBAA_RS18950
NC_007530	3575350	3577230	GBAA_RS18955
NC_007530	3580099	3580641	GBAA_RS18965
NC_007530	3580767	3581198	GBAA_RS18970
NC_007530	3581202	3582731	GBAA_RS18975
NC_007530	3584012	3585769	GBAA_RS18985
NC_007530	3585997	3586920	GBAA_RS18990
NC_007530	3586980	3587240	GBAA_RS18995
NC_007530	3587390	3588184	GBAA_RS19000
NC_007530	3588350	3589912	GBAA_RS19005
NC_007530	3594732	3595517	GBAA_RS19035
NC_007530	3595657	3595905	GBAA_RS19040
NC_007530	3595981	3596694	GBAA_RS19045
NC_007530	3598085	3599359	GBAA_RS19055
NC_007530	3599558	3600520	GBAA_RS19060
NC_007530	3601568	3603100	GBAA_RS19075
NC_007530	3603209	3604276	GBAA_RS19080
NC_007530	3604366	3605091	GBAA_RS19085
NC_007530	3605629	3608010	GBAA_RS19090
NC_007530	3608222	3608425	GBAA_RS19095
NC_007530	3608422	3609171	GBAA_RS19100
